OBJECTID,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,taxon_category_name,scientific_name,common_name,taxon_rank,SHAPE,long,lat,center_x,center_y
72477152,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,"{'x': -122.97422746999996, 'y': 37.99342408700005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97422746999996,37.99342408700005,-122.90530061399994,38.02782775950004
102050833,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,Mammalia,Reithrodontomys megalotis,Western Harvest Mouse,species,"{'x': -122.97445593299994, 'y': 37.993837717000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97445593299994,37.993837717000076,-122.90530061399994,38.02782775950004
29595118,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,productus,,Other,Cancer productus,Red Rock Crab,species,"{'x': -122.85246999999998, 'y': 38.01446666700008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.85246999999998,38.01446666700008,-122.90530061399994,38.02782775950004
72945675,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya,farinosa,,Plantae,Dudleya farinosa,powdery liveforever,species,"{'x': -122.97421388799995, 'y': 37.993397222000056, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97421388799995,37.993397222000056,-122.90530061399994,38.02782775950004
3747549,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,vulgaris,,Plantae,Prunella vulgaris,common selfheal,species,"{'x': -122.97420499999998, 'y': 37.99337500000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97420499999998,37.99337500000007,-122.90530061399994,38.02782775950004
63929263,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,affinis,,Plantae,Castilleja affinis,Coast Indian Paintbrush,species,"{'x': -122.97432222199996, 'y': 37.99358611100007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97432222199996,37.99358611100007,-122.90530061399994,38.02782775950004
79972533,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,adunca,,Plantae,Viola adunca,hookedspur violet,species,"{'x': -122.97432222199996, 'y': 37.99358611100007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97432222199996,37.99358611100007,-122.90530061399994,38.02782775950004
100452397,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,ciliatum,,Plantae,Epilobium ciliatum,fringed willowherb,species,"{'x': -122.95584444399998, 'y': 38.077966667000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95584444399998,38.077966667000055,-122.90530061399994,38.02782775950004
75657987,Animalia,Mollusca,Gastropoda,Stylommatophora,Xanthonychidae,Helminthoglypta,stiversiana,miwoka,Mollusca,Helminthoglypta stiversiana miwoka,Dented Peninsula Snail,subspecies,"{'x': -122.982165496, 'y': 38.01871424500007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.982165496,38.01871424500007,-122.90530061399994,38.02782775950004
54405128,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,occidentalis,,Aves,Larus occidentalis,Western Gull,species,"{'x': -122.97479999999996, 'y': 37.99446166700005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97479999999996,37.99446166700005,-122.90530061399994,38.02782775950004
17737677,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,"{'x': -122.97476166699994, 'y': 37.994388333000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97476166699994,37.994388333000074,-122.90530061399994,38.02782775950004
10557272,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,wormskioldii,,Plantae,Trifolium wormskioldii,coast clover,species,"{'x': -122.97424985899994, 'y': 37.993449492000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97424985899994,37.993449492000025,-122.90530061399994,38.02782775950004
17020106,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diabrotica,undecimpunctata,,Insecta,Diabrotica undecimpunctata,Spotted Cucumber Beetle,species,"{'x': -122.97358168499994, 'y': 37.992275978000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97358168499994,37.992275978000066,-122.90530061399994,38.02782775950004
118578054,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum,latifolium,,Plantae,Eriogonum latifolium,Seaside Buckwheat,species,"{'x': -122.97475077799999, 'y': 37.99436750600006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97475077799999,37.99436750600006,-122.90530061399994,38.02782775950004
18949120,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,douglasiana,,Plantae,Iris douglasiana,Douglas iris,species,"{'x': -122.97447166999996, 'y': 37.99384500000008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97447166999996,37.99384500000008,-122.90530061399994,38.02782775950004
119587499,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,thyrsiflorus,thyrsiflorus,Plantae,Ceanothus thyrsiflorus thyrsiflorus,,variety,"{'x': -122.974758098, 'y': 37.99437454800005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.974758098,37.99437454800005,-122.90530061399994,38.02782775950004
2055187,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,blepharophylla,,Plantae,Arabis blepharophylla,Coast Rockcress,species,"{'x': -122.97477833299996, 'y': 37.994408333000024, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477833299996,37.994408333000024,-122.90530061399994,38.02782775950004
97932241,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,nanus,,Plantae,Lupinus nanus,Sky Lupine,species,"{'x': -122.97256291699995, 'y': 37.99057565900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97256291699995,37.99057565900006,-122.90530061399994,38.02782775950004
138304196,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,blepharophylla,,Plantae,Arabis blepharophylla,Coast Rockcress,species,"{'x': -122.97475555599999, 'y': 37.994361111000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97475555599999,37.994361111000046,-122.90530061399994,38.02782775950004
23361686,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Nemophila,menziesii,atomaria,Plantae,Nemophila menziesii atomaria,white baby blue eyes,variety,"{'x': -122.97479248099995, 'y': 37.994426727000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97479248099995,37.994426727000075,-122.90530061399994,38.02782775950004
32308077,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,thyrsiflorus,,Plantae,Ceanothus thyrsiflorus,blueblossom,species,"{'x': -122.97477833299996, 'y': 37.99440000000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477833299996,37.99440000000004,-122.90530061399994,38.02782775950004
34857856,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,spathulifolium,,Plantae,Sedum spathulifolium,Colorado Stonecrop,species,"{'x': -122.97477833299996, 'y': 37.99440000000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477833299996,37.99440000000004,-122.90530061399994,38.02782775950004
6181780,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Triteleia,peduncularis,,Plantae,Triteleia peduncularis,Long-Rayed Brodiaea,species,"{'x': -122.95498833299996, 'y': 38.078601667000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95498833299996,38.078601667000044,-122.90530061399994,38.02782775950004
147079456,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,blepharophylla,,Plantae,Arabis blepharophylla,Coast Rockcress,species,"{'x': -122.97490213799995, 'y': 37.994629030000056, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97490213799995,37.994629030000056,-122.90530061399994,38.02782775950004
84987876,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sidalcea,malviflora,,Plantae,Sidalcea malviflora,Dwarf Checkermallow,species,"{'x': -122.97424499999994, 'y': 37.993416667000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97424499999994,37.993416667000076,-122.90530061399994,38.02782775950004
639692,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97379600799997, 'y': 37.99262037700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97379600799997,37.99262037700004,-122.90530061399994,38.02782775950004
132330598,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,ursinus,,Plantae,Rubus ursinus,California Blackberry,species,"{'x': -122.97447466899996, 'y': 37.99382839500004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97447466899996,37.99382839500004,-122.90530061399994,38.02782775950004
97515607,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,thyrsiflorus,,Plantae,Ceanothus thyrsiflorus,blueblossom,species,"{'x': -122.97482166699996, 'y': 37.994470000000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97482166699996,37.994470000000035,-122.90530061399994,38.02782775950004
23127518,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,ochraceus,,Other,Pisaster ochraceus,Ochre Sea Star,species,"{'x': -122.98077166699994, 'y': 38.01026111700003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.98077166699994,38.01026111700003,-122.90530061399994,38.02782775950004
115903173,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,thyrsiflorus,,Plantae,Ceanothus thyrsiflorus,blueblossom,species,"{'x': -122.97481224999996, 'y': 37.99444752800008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97481224999996,37.99444752800008,-122.90530061399994,38.02782775950004
123888779,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,spathulifolium,,Plantae,Sedum spathulifolium,Colorado Stonecrop,species,"{'x': -122.97477195999994, 'y': 37.994370880000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477195999994,37.994370880000076,-122.90530061399994,38.02782775950004
118180525,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Briza,maxima,,Plantae,Briza maxima,Big quaking grass,species,"{'x': -122.97424499999994, 'y': 37.99340500000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97424499999994,37.99340500000005,-122.90530061399994,38.02782775950004
39764535,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,arboreus,,Plantae,Lupinus arboreus,yellow bush lupine,species,"{'x': -122.95411388899998, 'y': 38.079222222000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95411388899998,38.079222222000055,-122.90530061399994,38.02782775950004
64272825,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erysimum,concinnum,,Plantae,Erysimum concinnum,headland wallflower,species,"{'x': -122.97480999999999, 'y': 37.994433333000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97480999999999,37.994433333000075,-122.90530061399994,38.02782775950004
25997194,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lagurus,ovatus,,Plantae,Lagurus ovatus,Hare's Tail Grass,species,"{'x': -122.97479999999996, 'y': 37.994411667000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97479999999996,37.994411667000065,-122.90530061399994,38.02782775950004
33481276,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Angelica,hendersonii,,Plantae,Angelica hendersonii,Henderson's angelica,species,"{'x': -122.97477166699997, 'y': 37.99435833300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477166699997,37.99435833300004,-122.90530061399994,38.02782775950004
47139679,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,,Mammalia,Phoca vitulina,Harbor Seal,species,"{'x': -122.97380223199997, 'y': 37.992610564000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97380223199997,37.992610564000074,-122.90530061399994,38.02782775950004
6161007,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,spathulifolium,,Plantae,Sedum spathulifolium,Colorado Stonecrop,species,"{'x': -122.97476166699994, 'y': 37.99433833300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97476166699994,37.99433833300003,-122.90530061399994,38.02782775950004
75361522,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lagurus,ovatus,,Plantae,Lagurus ovatus,Hare's Tail Grass,species,"{'x': -122.97475075099999, 'y': 37.994317909000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97475075099999,37.994317909000074,-122.90530061399994,38.02782775950004
37845789,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum,latifolium,,Plantae,Eriogonum latifolium,Seaside Buckwheat,species,"{'x': -122.97477777799998, 'y': 37.994366667000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477777799998,37.994366667000065,-122.90530061399994,38.02782775950004
52012289,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,radicata,,Plantae,Hypochaeris radicata,false dandelion,species,"{'x': -122.97427499999998, 'y': 37.99344166700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97427499999998,37.99344166700007,-122.90530061399994,38.02782775950004
84998673,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,dichlamydeum,,Plantae,Allium dichlamydeum,coastal onion,species,"{'x': -122.97480166699995, 'y': 37.99440666700008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97480166699995,37.99440666700008,-122.90530061399994,38.02782775950004
126283874,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,thyrsiflorus,thyrsiflorus,Plantae,Ceanothus thyrsiflorus thyrsiflorus,,variety,"{'x': -122.97482166699996, 'y': 37.994441667000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97482166699996,37.994441667000046,-122.90530061399994,38.02782775950004
69957834,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,fuscescens,,Other,Chrysaora fuscescens,Pacific Sea Nettle,species,"{'x': -122.85243332999994, 'y': 38.01446667000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.85243332999994,38.01446667000005,-122.90530061399994,38.02782775950004
102159113,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,virginiensis,,Insecta,Vanessa virginiensis,American Lady,species,"{'x': -122.97426676599997, 'y': 37.993419422000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97426676599997,37.993419422000045,-122.90530061399994,38.02782775950004
45037764,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,blepharophylla,,Plantae,Arabis blepharophylla,Coast Rockcress,species,"{'x': -122.97477777799998, 'y': 37.99435555600007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97477777799998,37.99435555600007,-122.90530061399994,38.02782775950004
109660138,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia,purpurata,purpurata,Plantae,Calystegia purpurata purpurata,Pacific false bindweed,subspecies,"{'x': -122.97434999999996, 'y': 37.993563333000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97434999999996,37.993563333000054,-122.90530061399994,38.02782775950004
37635148,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalis,margaritacea,,Plantae,Anaphalis margaritacea,pearly everlasting,species,"{'x': -122.97427999999996, 'y': 37.993436667000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97427999999996,37.993436667000026,-122.90530061399994,38.02782775950004
48934012,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97517694699997, 'y': 37.995105641000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97517694699997,37.995105641000066,-122.90530061399994,38.02782775950004
123238294,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,cornuta,californica,Plantae,Corylus cornuta californica,California hazelnut,subspecies,"{'x': -122.92154666699997, 'y': 38.090594500000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92154666699997,38.090594500000066,-122.90530061399994,38.02782775950004
612943,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Wyethia,angustifolia,,Plantae,Wyethia angustifolia,narrowleaf mule-ears,species,"{'x': -122.97437999999994, 'y': 37.99361333300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97437999999994,37.99361333300004,-122.90530061399994,38.02782775950004
132157386,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,blepharophylla,,Plantae,Arabis blepharophylla,Coast Rockcress,species,"{'x': -122.97479406699995, 'y': 37.99437556700008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97479406699995,37.99437556700008,-122.90530061399994,38.02782775950004
72174675,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.97375799999998, 'y': 37.99251000000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97375799999998,37.99251000000004,-122.90530061399994,38.02782775950004
111882371,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Spiranthes,romanzoffiana,,Plantae,Spiranthes romanzoffiana,Irish lady's-tresses,species,"{'x': -122.953666366, 'y': 38.079548825000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.953666366,38.079548825000074,-122.90530061399994,38.02782775950004
52341211,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Armeria,maritima,,Plantae,Armeria maritima,Sea Thrift,species,"{'x': -122.97478611099996, 'y': 37.99435833300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97478611099996,37.99435833300004,-122.90530061399994,38.02782775950004
41710857,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,flammula,,Plantae,Ranunculus flammula,Lesser Spearwort,species,"{'x': -122.95592764199995, 'y': 38.077954086000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.95592764199995,38.077954086000034,-122.90530061399994,38.02782775950004
42944801,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,wormskioldii,,Plantae,Trifolium wormskioldii,coast clover,species,"{'x': -122.97428833299995, 'y': 37.99344166700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.97428833299995,37.99344166700007,-122.90530061399994,38.02782775950004
